street_id,crash_id
27396,571590
27396,569900
34674,565009
34674,565193
34674,565068
34674,555228
34674,558716
34674,555354
34674,555395
34674,555649
34674,555643
34674,555844
34674,556516
34674,556534
34674,556047
34674,557964
34674,547222
34674,547317
34674,550323
34674,545495
34674,547770
34674,547999
34674,551164
34674,548251
34674,552939
34674,551240
34674,548759
34674,553297
34674,553367
34674,546453
34674,551735
34674,553945
34674,546953
34674,547054
34674,547094
34674,554932
34674,555207
34674,559028
34674,559409
34674,559432
34674,559758
34674,559898
34674,560217
34674,560238
34674,560993
34674,561360
34674,561285
34674,561632
34674,561621
34674,562410
34674,562469
34674,563720
34674,564658
34674,564657
34674,565612
34674,564328
34674,565444
34674,565935
34674,566023
34674,566134
34674,566165
34674,568247
34674,573396
34674,566420
34674,570406
34674,570369
34674,569427
34674,572070
34674,572019
34674,568681
34674,569563
34674,570697
34674,569798
34674,574545
34674,569900
24326,565009
24326,565193
24326,558635
24326,555228
24326,558716
24326,555395
24326,558899
24326,555844
24326,556516
24326,556585
24326,556047
24326,556263
24326,557964
24326,547222
24326,547317
24326,550181
24326,551164
24326,546020
24326,552939
24326,553232
24326,546453
24326,553592
24326,551735
24326,553835
24326,546953
24326,549746
24326,554281
24326,547094
24326,554932
24326,555207
24326,559028
24326,559432
24326,559898
24326,560217
24326,560238
24326,560371
24326,560993
24326,561360
24326,561285
24326,561632
24326,561621
24326,562410
24326,563552
24326,564658
24326,564657
24326,564328
24326,565444
24326,565935
24326,566023
24326,566134
24326,568247
24326,573396
24326,566420
24326,573472
24326,570406
24326,569427
24326,569798
24326,574545
24326,569900
24326,573971
24542,565009
24542,565193
24542,560628
24542,555228
24542,558716
24542,555396
24542,555395
24542,555844
24542,556516
24542,556047
24542,557964
24542,547222
24542,547317
24542,545518
24542,551164
24542,548294
24542,552939
24542,546453
24542,551735
24542,546953
24542,547094
24542,554932
24542,555207
24542,559028
24542,559432
24542,559474
24542,559898
24542,560217
24542,560238
24542,560856
24542,560993
24542,561360
24542,561285
24542,561632
24542,561621
24542,562410
24542,562511
24542,563707
24542,564658
24542,564657
24542,564328
24542,565444
24542,565935
24542,566023
24542,566134
24542,568247
24542,573396
24542,566420
24542,570406
24542,569427
24542,570838
24542,569798
24542,574545
24542,569900
24542,574051
18411,565007
18411,560645
18411,556754
18411,545283
18411,548535
18411,548744
18411,552724
18411,559894
18411,562271
18411,564211
18411,564810
18411,572080
29428,565006
29428,551420
29428,551796
29428,552033
29428,552592
29428,566481
29615,565006
29615,552033
29615,552592
29615,561140
29615,566481
32135,565006
32135,552033
32135,552592
32135,566481
32135,566828
33444,565004
33444,546554
33444,549530
33444,562199
33444,563260
33444,567601
33444,569328
33444,571509
33770,565004
33770,546554
33770,552584
33770,562749
33770,565941
33770,566996
33772,565004
33772,547604
33772,546554
33772,560099
33772,573563
33772,570305
23757,565028
23757,557951
23757,548987
23757,546964
23757,561608
23757,567924
24441,565028
24441,556290
24441,557951
24441,558051
24441,548131
24441,550946
24441,548987
24441,551539
24441,561386
24441,562185
24441,563699
24441,564519
24441,566403
24441,569327
24441,569524
24441,567924
24441,571341
24442,565028
24442,557920
24442,557951
24442,547333
24442,548987
24442,561062
24442,567924
11352,565033
11352,558544
11352,555661
11352,545333
11352,546310
11352,559170
11352,560389
11352,560727
11352,561207
11352,564337
11352,564693
11352,567276
11352,569090
11352,574385
11352,571506
27628,565008
27628,558664
6761,565075
6761,556429
6761,556240
6761,556226
6761,550303
6761,547626
6761,545717
6761,546141
6761,548632
6761,551401
6761,546517
6761,549085
6761,553912
6761,550035
6761,552171
6761,555188
6761,561048
6761,563287
6761,564661
6761,564541
6761,566280
6761,566248
6761,568076
6761,569178
6761,566640
6761,574547
6761,573909
6761,573992
8595,565075
8595,556429
8595,556240
8595,556226
8595,547626
8595,545717
8595,548332
8595,548632
8595,553339
8595,548956
8595,546517
8595,549085
8595,550035
8595,555188
8595,552688
8595,561048
8595,563776
8595,563538
8595,564661
8595,564684
8595,566280
8595,566248
8595,568076
18045,565075
18045,558450
18045,556429
18045,556240
18045,556226
18045,556249
18045,547159
18045,547179
18045,550308
18045,547626
18045,550311
18045,545717
18045,545847
18045,548255
18045,548666
18045,548632
18045,548766
18045,546306
18045,548818
18045,546517
18045,549085
18045,551614
18045,550035
18045,555188
18045,559655
18045,561048
18045,561177
18045,561449
18045,562532
18045,562614
18045,562876
18045,562967
18045,563839
18045,564661
18045,566280
18045,566248
18045,568076
18045,568254
18045,567353
18045,566543
18045,571672
18045,570580
19277,565075
19277,558861
19277,555753
19277,556429
19277,556240
19277,556226
19277,547626
19277,545578
19277,545717
19277,548632
19277,546517
19277,549085
19277,546683
19277,550035
19277,555188
19277,554855
19277,561048
19277,561964
19277,563677
19277,564661
19277,566280
19277,566248
19277,568076
19277,573576
19277,568976
19277,567789
19277,571786
14271,565049
14271,563454
14271,571018
14499,565049
14499,565118
14499,559560
14499,563454
14499,571018
14982,565049
14982,563454
14982,571018
15140,565049
15140,555840
15140,563454
15140,571018
32036,565061
3667,565071
3667,556584
3667,545290
3667,545284
3667,551658
3667,552163
3667,560751
3667,561986
3667,563323
3667,566294
24057,565073
24057,565060
24057,549324
24057,560595
24057,555735
24057,556439
24057,557883
24057,547903
24057,545693
24057,550842
24057,548382
24057,548589
24057,546205
24057,548874
24057,553595
24057,549116
24057,549245
24057,549411
24057,546617
24057,549521
24057,547015
24057,553974
24057,549790
24057,552380
24057,554403
24057,560033
24057,560201
24057,560716
24057,561902
24057,562192
24057,563807
24057,563800
24057,563747
24057,564632
24057,564708
24057,564802
24057,572284
24057,566500
24057,566582
24057,566966
24057,568693
24057,569970
24057,574308
24057,569975
24057,573833
36639,565076
36639,556505
36639,547729
36639,550419
36639,547440
36639,550651
36639,550869
36639,552998
36639,553074
36639,551372
36639,549167
36639,553739
36639,551629
36639,549681
36639,553976
36639,552045
36639,554211
36639,549988
36639,559031
36639,562062
36639,562785
36639,563986
36639,564228
36639,564263
36639,567436
36639,568353
36639,570729
36639,570663
36639,568661
30461,565047
30461,551892
30461,570610
30461,570471
30461,573691
30461,571402
31285,565077
31285,565086
31285,555619
31285,555782
31285,557917
31285,556806
31285,558158
31285,550396
31285,545448
31285,548414
31285,552887
31285,546413
31285,553335
31285,549410
31285,551827
31285,555110
31285,550006
31285,552367
31285,554506
31285,554633
31285,559551
31285,561070
31285,561202
31285,561702
31285,563845
31285,564061
31285,564497
31285,565260
31285,565793
31285,565740
31285,567465
31285,566961
31285,567166
31285,570652
31285,568866
36567,565077
36567,558318
36567,555619
36567,555782
36567,557917
36567,550396
36567,545448
36567,548414
36567,552887
36567,548639
36567,553192
36567,551378
36567,553370
36567,553332
36567,548988
36567,553335
36567,551827
36567,553510
36567,555110
36567,549955
36567,550006
36567,554633
36567,561070
36567,561236
36567,561202
36567,561702
36567,561956
36567,562526
36567,562660
36567,562877
36567,563501
36567,563768
36567,563845
36567,564061
36567,564497
36567,564711
36567,565598
36567,565260
36567,565740
36567,567465
36567,568615
36567,571964
36567,570652
36567,570692
36567,569864
36567,571441
36528,565082
36528,558752
36528,556399
36528,545515
36528,545705
36528,551174
36528,551435
36528,546417
36528,546670
36528,549306
36528,547012
36528,552188
36528,549907
36528,552395
36528,554320
36528,559026
36528,562201
36528,561588
36528,564260
36528,565449
36528,565719
36528,567554
36528,573391
36528,569156
36528,566520
36528,566540
36528,569706
36528,570114
36528,570623
36528,567833
36528,567914
36528,573735
31960,565079
31960,560582
31960,558533
31960,556200
31960,550298
31960,547654
31960,548509
31960,552963
31960,548532
31960,553379
31960,548822
31960,551933
31960,554209
31960,552206
31960,552705
31960,563685
31960,567246
31960,567024
31960,570173
31960,570215
31960,570018
31960,545604
34860,565114
34860,558377
34860,555486
34860,556472
34860,556035
34860,558027
34860,547529
34860,545812
34860,550689
34860,550789
34860,546596
34860,554242
34860,555205
34860,559595
34860,559791
34860,560113
34860,562085
34860,567987
34860,573660
2120,565095
2120,555279
2120,555570
2120,558432
2120,550563
2120,548166
2120,563300
2120,566283
2120,569158
2120,567161
30400,565096
30400,565110
30400,554878
30400,562022
25361,565140
25361,553663
25361,550834
25361,548624
25361,546562
25361,546572
25361,546715
25361,553675
25361,554993
25361,550134
25361,550069
25361,564283
25361,564636
25361,565626
25361,566384
25361,570129
25361,570700
29147,565106
29147,560550
29147,555876
29147,547193
29147,547255
29147,547140
29147,550241
29147,545509
29147,550854
29147,553093
29147,548674
29147,553336
29147,553489
29147,553603
29147,549383
29147,553707
29147,546922
29147,547031
29147,552029
29147,552285
29147,552336
29147,559543
29147,559768
29147,559817
29147,560271
29147,560149
29147,560723
29147,561358
29147,562239
29147,564743
29147,565566
29147,565781
29147,566479
29147,573439
29147,572255
29147,568550
29147,566501
29147,569593
29147,571763
29147,571902
29147,567919
29147,571647
29147,569994
33368,565106
33368,547193
33368,547255
33368,550184
33368,545467
33368,545795
33368,545892
33368,546083
33368,553489
33368,549019
33368,553603
33368,549383
33368,553707
33368,551833
33368,549633
33368,547031
33368,553940
33368,552450
33368,560271
33368,561572
33368,562243
33368,562977
33368,563860
33368,565781
33368,565688
33368,566479
33368,573439
33368,573572
33368,573489
33368,568550
33368,569012
33368,574159
30977,565093
30977,555330
30977,540748
30977,550347
30977,555108
30977,559786
30977,563345
30977,568715
31158,565093
31158,555330
31158,540748
31158,547503
31158,553285
31158,546543
31158,555108
31158,552481
31158,559118
31158,554889
31158,560304
31158,568715
31158,574191
7349,565111
7349,555488
7349,555443
7349,555975
7349,550578
7349,548021
7349,551715
7349,558987
7349,568211
7349,567384
7349,570180
7482,565111
7482,555488
7482,555443
7482,555975
7482,558038
7482,550578
7482,548021
7482,550784
7482,551715
7482,558987
7482,568211
7482,567384
7482,574255
7512,565111
7512,555488
7512,555443
7512,555975
7512,550578
7512,548021
7512,551715
7512,558987
7512,568211
7512,567384
8242,565111
8242,555488
8242,555443
8242,555975
8242,550578
8242,548021
8242,551715
8242,558987
8242,568211
8242,567384
31050,565121
31050,556767
31050,547817
31050,550673
31050,545758
31050,551086
31050,552771
31050,546410
31050,548945
31050,551679
31050,549954
31050,554887
31050,559426
31050,562145
31050,562259
31050,563159
31050,563493
31050,566104
31050,569624
31050,567980
31050,574527
31050,571115
31050,573745
26048,565122
26048,545340
26048,548266
26048,546843
26048,552037
26048,554130
26048,554661
26048,558972
26048,559914
26048,560815
26048,560927
26048,561399
26048,561461
26048,562023
26048,562122
26048,562696
26048,562555
26048,562748
26048,563001
26048,563171
26048,563782
26048,564308
26048,564635
26048,564313
26048,565642
26048,565811
26048,570533
26048,572219
26048,569497
26048,569043
26048,571968
26048,567236
26048,570269
26048,567910
26048,574367
26048,574509
26048,571465
1691,565117
14002,565101
14002,560675
14002,545223
14002,551075
14002,549639
14002,552114
14002,554331
14002,561942
14002,562346
14002,573615
14002,571508
15400,565101
15400,560675
15400,556712
15400,545601
15400,551144
15400,551178
15400,551169
15400,551075
15400,549639
15400,554712
15400,561942
15400,562346
15400,573615
15400,570936
15400,571425
15400,571508
2168,565119
2168,558295
2168,555561
2168,547918
2168,546243
2168,561317
2168,567455
2168,574460
3715,565145
3715,558332
3715,555348
3715,556666
3715,548950
3715,553786
3715,562855
3715,562818
3715,570253
3715,574918
4020,565145
4020,558332
4020,555348
4020,556666
4020,557968
4020,548100
4020,549581
4020,548950
4020,553786
4020,549792
4020,562855
4020,562818
4020,565568
4020,566302
4020,569574
4020,574918
4409,565145
4409,558332
4409,555348
4409,556666
4409,552961
4409,548950
4409,553786
4409,554517
4409,560292
4409,561084
4409,562855
4409,562818
4409,563035
4409,567312
4409,568939
4409,574918
34701,565152
34701,545428
34701,552812
34701,549722
34701,552696
34701,554811
34701,560838
34701,560983
34701,563672
34701,565720
34701,566079
34701,566318
34701,568083
30121,565159
21509,565159
21509,546266
21509,549926
21509,562970
21509,565402
21509,566117
21509,569703
21509,574758
23186,565159
24152,565153
24152,550698
24152,558288
24152,555252
24152,555846
24152,557945
24152,557858
24152,556748
24152,557839
24152,547206
24152,547312
24152,545220
24152,547506
24152,545501
24152,551117
24152,546142
24152,551325
24152,546228
24152,551346
24152,551892
24152,546903
24152,550075
24152,554786
24152,559814
24152,560333
24152,561981
24152,562209
24152,562540
24152,563476
24152,563573
24152,564232
24152,565991
24152,566257
24152,567578
24152,570610
24152,570471
24152,568339
24152,570108
24152,568925
24152,571344
24152,574115
24152,574018
2001,565173
2001,558938
2001,555602
2001,550870
2001,545943
2001,546038
2001,549359
2001,549532
2001,549719
2001,554097
2001,559397
2001,560006
2001,560315
2001,560950
2001,560366
2001,562340
2001,562433
2001,563515
2001,563978
2001,564377
2001,568535
2001,566556
2001,569682
19337,565174
19337,558302
19337,555233
19337,556162
19337,556166
19337,556314
19337,557892
19337,545378
19337,545822
19337,548075
19337,552824
19337,550966
19337,548875
19337,548993
19337,551783
19337,549443
19337,553879
19337,554947
19337,550071
19337,552528
19337,552609
19337,554751
19337,561128
19337,561154
19337,562605
19337,563327
19337,563604
19337,564045
19337,567412
19337,568463
19337,569215
19337,570449
19337,568943
19337,569118
19337,566773
19337,567981
24355,565179
24355,561191
24615,565175
24615,560662
24615,558874
24615,549093
24615,553836
24615,552086
24615,559301
24615,561934
24615,564202
24615,566272
24615,568116
24615,566539
24615,569479
24615,568802
32648,565189
32648,560428
32648,560488
32648,556370
32648,558055
32648,545156
32648,545226
32648,547492
32648,547574
32648,547705
32648,547594
32648,548028
32648,545889
32648,551158
32648,548556
32648,548404
32648,550888
32648,548364
32648,548454
32648,553141
32648,548750
32648,548854
32648,546737
32648,553710
32648,553751
32648,549758
32648,559086
32648,559122
32648,560209
32648,561029
32648,561249
32648,561887
32648,562167
32648,562339
32648,562881
32648,565634
32648,565843
32648,565931
32648,566299
32648,566292
32648,572271
32648,567773
32648,569442
32648,566639
32648,566837
32648,566909
32648,569552
32648,570260
32648,568781
32648,574537
32648,574508
32648,568934
32648,569963
32648,545579
3567,565187
3567,558954
3567,555773
3567,557954
3567,557930
3567,550510
3567,545702
3567,548219
3567,548422
3567,553377
3567,546886
3567,549431
3567,549682
3567,549562
3567,552229
3567,550054
3567,550167
3567,563307
3567,564565
3567,564129
3567,564831
3567,570969
3567,566718
3567,571504
3824,565187
3824,558954
3824,555773
3824,556295
3824,557954
3824,547280
3824,557930
3824,550510
3824,548039
3824,545702
3824,548219
3824,548422
3824,551403
3824,553377
3824,549257
3824,546886
3824,549431
3824,549682
3824,549562
3824,552132
3824,552104
3824,552229
3824,550054
3824,550167
3824,552438
3824,561222
3824,561217
3824,561567
3824,562921
3824,563307
3824,563910
3824,564565
3824,564129
3824,564831
3824,565471
3824,565789
3824,566234
3824,567658
3824,567733
3824,570969
3824,566718
3824,568825
3824,571504
4429,565187
4429,558732
4429,558954
4429,555773
4429,557954
4429,547297
4429,557930
4429,550510
4429,545702
4429,548219
4429,548422
4429,553334
4429,553377
4429,546886
4429,549431
4429,549682
4429,549562
4429,552229
4429,550054
4429,550167
4429,563307
4429,564565
4429,564129
4429,564831
4429,566408
4429,570969
4429,566718
4429,570626
4429,567811
4429,571504
10523,565185
10523,565177
30052,565198
20118,560430
20118,557890
20118,546225
20118,548882
20118,551800
20118,546869
20118,559802
20118,559838
7108,560443
7108,547543
7108,548155
7108,548305
7108,545996
7108,546708
7108,546603
7108,551811
7108,551774
7108,554288
7108,559147
7108,559454
7108,559774
7108,564822
7108,568067
7108,566453
7108,571966
7108,567182
7108,569570
7108,570765
7108,570191
7108,570679
7108,574683
32096,560438
32096,558290
32096,558721
32096,547325
32096,550399
32096,545814
32096,545874
32096,548388
32096,546160
32096,546301
32096,546282
32096,553399
32096,553385
32096,553442
32096,546519
32096,546560
32096,546590
32096,553808
32096,549909
32096,555198
32096,554690
32096,554879
32096,559879
32096,563583
32096,563898
32096,563826
32096,563838
32096,564598
32096,565718
32096,566324
32096,567520
32096,570492
32096,568443
32096,568567
32096,572007
32096,567172
32096,570716
32096,573918
14266,560453
14266,560485
14266,556642
14266,550177
14266,545482
14266,546220
14266,546464
14266,553731
14266,554515
14266,559468
14266,561829
14266,572006
14266,566589
14266,566643
14266,569600
14290,560453
14290,565147
14290,560485
14290,556642
14290,550177
14290,548416
14290,546220
14290,546464
14290,554515
14290,550163
14290,559173
14290,559468
14290,561125
14290,562971
14290,564076
14290,566091
14290,568985
14290,566589
14290,566643
14290,569600
14826,560453
14826,560485
14826,558492
14826,558747
14826,556532
14826,556642
14826,556752
14826,550177
14826,546220
14826,546464
14826,554515
14826,559468
14826,562470
14826,573415
14826,566589
14826,566643
14826,566898
14826,569600
12964,560451
34010,560444
34010,560581
34010,555285
34010,555368
34010,558907
34010,555862
34010,556571
34010,556543
34010,556492
34010,556660
34010,556668
34010,550256
34010,547410
34010,545417
34010,550352
34010,543739
34010,550707
34010,545807
34010,548298
34010,548471
34010,546021
34010,546324
34010,553356
34010,549078
34010,553558
34010,553625
34010,551753
34010,546645
34010,554007
34010,549798
34010,555052
34010,549952
34010,550063
34010,550138
34010,552275
34010,552398
34010,559058
34010,559446
34010,559850
34010,559880
34010,560847
34010,560944
34010,561606
34010,561761
34010,562323
34010,562678
34010,562821
34010,564737
34010,564763
34010,565494
34010,565750
34010,566086
34010,566145
34010,566223
34010,566351
34010,573437
34010,567672
34010,567857
34010,570359
34010,568518
34010,569287
34010,569455
34010,569459
34010,569211
34010,568945
34010,566557
34010,566570
34010,567165
34010,571244
34010,569821
34010,574472
34010,571179
34010,574197
34010,574253
34010,571439
27202,560445
27202,558287
27202,555718
27202,555874
27202,547173
27202,547163
27202,561993
27202,562750
27202,563814
27202,563938
27202,564771
27202,569720
27202,571732
27202,568790
23867,560450
23867,546335
23867,571101
23867,574536
23867,569935
22220,560462
22220,555659
22220,547973
22220,552772
22220,561453
25047,560463
25047,558421
25047,547396
25047,545213
25047,545810
25047,549423
25047,561861
25047,564222
25047,570398
25047,571690
25360,560463
25360,560475
25360,558421
25360,555740
25360,547396
25360,550314
25360,545810
25360,553327
25360,549423
25360,564336
25360,564424
25360,564222
25360,565256
25360,573554
25360,567331
25360,570398
25360,570934
25360,571012
25360,567093
25360,571690
25360,574076
27020,560463
27020,545552
27020,558421
27020,556591
27020,556780
27020,547396
27020,558167
27020,545810
27020,548287
27020,548296
27020,548579
27020,548408
27020,551129
27020,552632
27020,549221
27020,549423
27020,553834
27020,547022
27020,555181
27020,555187
27020,555180
27020,552625
27020,559789
27020,561370
27020,564222
27020,565431
27020,565875
27020,570398
27020,568333
27020,566573
27020,571926
27020,571795
27020,571834
27020,571690
27020,567794
27020,574413
27020,573749
21744,560469
21744,560519
30248,560479
30248,548194
30248,548198
30248,549735
30248,566126
30248,572170
30248,570882
23451,560497
24755,560497
24755,564792
24756,560497
14864,564967
14864,563156
14864,565322
14864,570513
14864,566953
14864,570197
14864,570583
18772,565020
18772,558059
18772,547747
18772,550523
18772,545931
18772,548209
18772,549363
18772,549503
18772,550076
18772,560330
18772,561195
18772,563394
18772,563679
18772,563563
18772,563647
18772,565809
18772,566461
18772,569093
18772,568865
18773,565020
18773,558059
18773,558129
18773,550523
18773,548272
18773,545931
18773,549363
18773,549503
18773,554107
18773,549991
18773,552525
18773,560199
18773,561892
18773,563647
18773,564588
18773,564622
18773,569050
18773,569005
18773,568865
18773,569853
18773,571494
18886,565020
18886,558059
18886,550523
18886,545699
18886,545931
18886,551064
18886,549363
18886,549503
18886,561053
18886,563647
18886,568865
28802,565035
34757,565031
34757,556145
13460,565031
13460,555615
13460,556145
13460,556757
13460,547481
13460,547425
13460,546974
13460,553980
13460,552074
13460,554346
13460,550002
13460,559277
13460,563152
13460,565603
13460,565332
13460,566097
13460,571121
26238,565031
26238,556145
26238,553618
26238,549782
26238,550050
26238,561124
26238,566118
26238,570547
23330,564998
23330,558476
23330,547412
23330,547597
23330,547962
23330,546357
23330,561350
23330,562039
23330,563621
23330,572249
23330,572202
23330,568889
23330,574452
23330,574262
26827,565043
26827,560507
26827,556582
26827,558134
26827,550390
26827,550711
26827,551009
26827,546353
26827,553691
26827,553969
26827,549698
26827,554285
26827,552316
26827,561776
26827,562084
26827,562490
26827,562517
26827,563695
26827,564591
26827,570353
26827,572134
26827,568863
26827,567085
26827,571719
26827,567796
26827,567986
26827,568727
26827,568789
26827,571434
34095,565018
34095,560662
34095,558449
34095,559301
34095,560231
34095,561934
34095,562991
34095,564683
34095,564202
34095,566272
34095,568116
34095,568802
33362,565016
33362,563932
29813,565038
29813,558085
29813,551292
29813,553357
29813,570900
19000,565039
19000,559475
19000,570808
364,565025
364,546218
364,546520
364,560902
364,569078
364,566764
364,567175
364,570023
364,571355
364,574887
364,569961
23584,565025
23584,546520
23584,559422
23584,566764
23584,570023
23584,574887
23585,565025
23585,546520
23585,566764
23585,570023
23585,574887
24906,565025
24906,546520
24906,564017
24906,572242
24906,566764
24906,570023
24906,569686
24906,574887
24906,574265
14063,565019
28270,565052
28270,555915
28270,556055
28270,557953
28270,557972
28270,557986
28270,549004
28270,549375
28270,551972
28270,549995
28270,562245
28270,562997
28270,563036
28270,564055
28270,565716
28270,565681
28270,568479
28270,569406
28270,566517
28270,570609
28270,567824
28270,573793
19439,565052
19439,558748
19439,558025
19439,556732
19439,545910
19439,553289
19439,546525
19439,549375
19439,546937
19439,551986
19439,551972
19439,552134
19439,554066
19439,554453
19439,559668
19439,561630
19439,562245
19439,562387
19439,563036
19439,565318
19439,565259
19439,565681
19439,566263
19439,567403
19439,569406
19439,568963
19439,570609
19439,573793
31570,565060
31570,560595
31570,555995
31570,557883
31570,547903
31570,545693
31570,552858
31570,548382
31570,548589
31570,546205
31570,548874
31570,549116
31570,549245
31570,546617
31570,549521
31570,549790
31570,554577
31570,560201
31570,560716
31570,561820
31570,561902
31570,562530
31570,563807
31570,563747
31570,564632
31570,570552
31570,568334
31570,566582
31570,568693
31570,571328
31570,569970
31570,574308
31570,569975
31570,573833
33305,565060
33305,560595
33305,557883
33305,547903
33305,545693
33305,548473
33305,548382
33305,548589
33305,553098
33305,546236
33305,546205
33305,548874
33305,549116
33305,549245
33305,546617
33305,549521
33305,549790
33305,560201
33305,560716
33305,561902
33305,563807
33305,563747
33305,564632
33305,564214
33305,566582
33305,566596
33305,568693
33305,569970
33305,574308
33305,569975
33305,573833
23515,565060
23515,560595
23515,557883
23515,545222
23515,547903
23515,545693
23515,548597
23515,548382
23515,548589
23515,546205
23515,548874
23515,553405
23515,549116
23515,549245
23515,546617
23515,549521
23515,549790
23515,560201
23515,560716
23515,561902
23515,563785
23515,563807
23515,564013
23515,563747
23515,564632
23515,566582
23515,568693
23515,569970
23515,574308
23515,569975
23515,573833
27702,565067
27702,560670
27702,553283
26528,565067
26528,560670
26528,553283
26619,565067
26619,560670
26619,547881
26619,553283
26695,565067
26695,560670
26695,545968
26695,553283
35242,565068
35242,555354
35242,555649
35242,555643
35242,556534
35242,550323
35242,545495
35242,547770
35242,548251
35242,551240
35242,548759
35242,547054
35242,559409
35242,559758
35242,563720
35242,566165
35242,572070
35242,572019
35242,568681
35242,569563
35243,565068
35243,555354
35243,555649
35243,555643
35243,556534
35243,550323
35243,545495
35243,547770
35243,548251
35243,551240
35243,548759
35243,547054
35243,559409
35243,559758
35243,563720
35243,564643
35243,566165
35243,567591
35243,570930
35243,569167
35243,572070
35243,572019
35243,568681
35243,569563
22622,565055
22677,565055
23682,565055
23682,548513
23682,561985
23682,562144
23682,567642
23682,569464
34449,565056
34449,547236
34449,549691
34449,554937
396,565056
396,556017
396,547236
396,545193
396,547680
396,550807
396,548642
396,546910
396,549691
396,562542
396,562701
396,562587
396,563537
396,571678
398,565056
398,547236
398,549691
398,562728
398,573629
563,565064
563,545336
563,549611
563,570724
604,565064
604,549611
23493,565064
23493,549611
23493,561333
23493,569407
8090,565048
8090,570144
8090,574451
17126,565081
17126,560673
17126,558289
17126,555920
17126,547239
17126,547404
17126,550297
17126,547455
17126,547815
17126,547896
17126,545687
17126,551143
17126,550876
17126,548227
17126,546181
17126,546298
17126,553284
17126,554270
17126,549961
17126,552394
17126,559003
17126,560017
17126,560739
17126,562666
17126,562979
17126,563331
17126,564600
17126,564252
17126,565746
17126,565920
17126,567629
17126,568548
17126,569175
17126,572057
17126,568919
17126,568767
17126,571492
17126,573908
17126,574089
17133,565081
17133,560673
17133,558547
17133,555324
17133,555920
17133,547239
17133,547404
17133,550297
17133,547455
17133,547815
17133,547896
17133,545687
17133,550876
17133,546298
17133,553284
17133,549108
17133,551884
17133,549961
17133,552661
17133,559003
17133,559324
17133,560017
17133,560739
17133,562666
17133,562979
17133,563331
17133,564600
17133,564252
17133,565746
17133,567629
17133,568548
17133,569175
17133,571975
17133,572057
17133,568919
17133,568767
17133,573908
17133,574089
17865,565081
17865,560673
17865,558591
17865,558793
17865,555920
17865,557829
17865,547239
17865,547404
17865,550297
17865,547455
17865,547815
17865,547896
17865,547910
17865,545687
17865,550876
17865,551238
17865,546298
17865,553284
17865,546768
17865,554036
17865,549961
17865,559003
17865,560017
17865,560739
17865,561493
17865,562666
17865,562979
17865,563331
17865,563949
17865,564067
17865,564600
17865,564252
17865,565746
17865,567629
17865,568548
17865,569175
17865,572057
17865,567153
17865,569681
17865,570067
17865,568919
17865,568767
17865,571577
17865,573773
17865,573908
17865,574089
18439,565081
18439,560673
18439,555920
18439,547239
18439,547404
18439,550297
18439,547685
18439,547455
18439,547815
18439,547896
18439,545687
18439,550876
18439,546298
18439,553284
18439,553310
18439,551568
18439,549961
18439,559003
18439,554886
18439,560017
18439,560095
18439,560739
18439,562666
18439,562979
18439,562948
18439,563331
18439,564600
18439,564252
18439,565426
18439,565746
18439,566189
18439,567629
18439,568548
18439,569175
18439,572057
18439,568936
18439,568919
18439,568767
18439,573908
18439,574089
18605,565129
18605,555813
18605,558143
18605,551274
18605,553436
18605,551578
18605,551660
18605,549454
18605,559010
18605,564062
18605,564903
18605,565232
18605,569312
18605,568024
18605,571276
18607,565129
18607,560682
18607,547171
18607,558143
18607,552955
18607,551274
18607,553436
18607,551660
18607,549493
18607,554165
18607,559050
18607,558995
18607,559010
18607,561018
18607,564432
18607,564903
18607,566454
18607,569216
18607,566801
18607,569611
18607,571276
21794,565129
21794,558143
21794,551274
21794,553436
21794,551660
21794,559010
21794,564903
21794,571276
28757,565066
28757,547642
19724,565074
19724,564564
19724,566472
19724,566772
19724,571898
25135,565058
25135,558617
25135,556027
25135,549135
25135,549429
25135,551938
25135,549708
25135,554336
25135,559512
25135,559638
25135,563700
25135,563944
25135,564798
25135,565275
25135,568228
25135,570932
25135,566577
25135,570742
25135,570302
22620,565059
22620,555236
22620,556143
22620,548299
22620,550908
22620,546985
22620,552434
22620,561153
22620,561830
22620,570361
22620,570330
22620,572131
22620,574515
22620,571220
12858,565072
12858,551813
12858,564696
13048,565072
13048,556651
13048,568739
13736,565072
13736,570522
13740,565072
33370,565053
33370,556016
33370,547378
33370,545366
33370,546595
33370,546583
33370,546945
33370,552189
33370,552597
33370,560735
33370,561613
33370,562063
33370,562166
33370,562318
33370,562657
33370,563282
33370,563460
33370,563924
33370,564071
33370,564823
33370,565328
33370,570933
33370,569022
33370,568575
33370,571781
33370,567891
33370,567972
33370,571526
33370,571452
33370,571503
33440,565053
33440,558075
33440,547378
33440,546583
33440,546945
33440,552189
33440,560735
33440,561613
33440,562063
33440,562166
33440,562318
33440,562657
33440,563460
33440,563924
33440,564071
33440,565328
33440,570933
33440,569022
33440,568954
33440,568575
33440,571781
33440,567891
33440,567972
33440,571526
33440,571452
33440,571503
33674,565053
33674,547378
33674,546583
33674,546945
33674,552189
33674,560735
33674,560314
33674,561613
33674,562063
33674,562166
33674,562318
33674,562657
33674,563460
33674,563924
33674,564071
33674,565328
33674,570933
33674,569022
33674,568575
33674,571781
33674,567891
33674,567972
33674,571526
